year,month,day,time,second,lat,lon,depth,mag,city
2022,3,1,00:00,28.5,26°47.3'N,126°21.7'E,26,3.4,沖縄本島北西沖
2022,3,1,00:01,12.9,37°30.7'N,137°13.1'E,7,0.3,石川県能登地方
2022,3,1,00:01,56.7,32°54.8'N,130°24.0'E,12,-0.4,有明海
2022,3,1,00:04,50.9,26°47.4'N,126°24.0'E,27,1.6,沖縄本島北西沖
2022,3,1,00:05,13.7,26°47.4'N,126°21.5'E,24,1.9,沖縄本島北西沖
2022,3,1,00:07,3.9,37°13.8'N,142°14.1'E,22,3.2,福島県沖
2022,3,1,00:11,21.8,24°3.8'N,123°28.6'E,22,1.4,西表島付近
2022,3,1,00:12,43.0,37°12.3'N,142°14.6'E,20,1.4,福島県沖
2022,3,1,00:13,25.7,37°14.4'N,142°15.1'E,19,1.2,福島県沖
2022,3,1,00:14,10.6,37°14.5'N,142°15.0'E,18,1.4,福島県沖

2022,3,1,00:17,46.3,33°5.6'N,130°26.8'E,9,0.0,福岡県筑後地方
2022,3,1,00:18,5.0,33°5.1'N,130°27.0'E,11,0.2,福岡県筑後地方
2022,3,1,00:22,19.3,37°30.8'N,137°18.9'E,12,1.0,石川県能登地方
2022,3,1,00:24,25.8,37°14.1'N,142°14.8'E,19,1.4,福島県沖
2022,3,1,00:24,52.5,30°2.2'N,130°32.2'E,12,0.4,種子島近海
2022,3,1,00:26,0.7,32°28.7'N,130°51.7'E,19,0.1,熊本県球磨地方
2022,3,1,00:27,10.7,37°23.4'N,141°36.7'E,11,2.0,福島県沖
2022,3,1,00:28,31.4,32°28.7'N,130°51.6'E,19,0.3,熊本県球磨地方
2022,3,1,00:30,24.9,37°35.9'N,142°10.1'E,38,1.0,福島県沖
2022,3,1,00:31,29.9,36°49.1'N,138°44.5'E,4,1.5,新潟県中越地方

2022,3,1,00:32,1.2,36°48.5'N,138°43.8'E,5,0.6,新潟県中越地方
2022,3,1,00:32,51.3,36°49.2'N,138°44.1'E,5,0.3,新潟県中越地方
2022,3,1,00:35,0.9,35°21.7'N,137°24.1'E,49,0.2,岐阜県美濃東部
2022,3,1,00:35,11.6,39°17.2'N,144°32.2'E,31,1.4,三陸沖
2022,3,1,00:36,19.9,35°0.9'N,137°52.9'E,11,-0.5,静岡県西部
2022,3,1,00:37,27.6,33°28.8'N,135°14.1'E,18,0.4,和歌山県南方沖
2022,3,1,00:38,21.8,37°31.9'N,137°12.2'E,5,0.6,能登半島沖
2022,3,1,00:40,36.2,37°38.0'N,141°52.7'E,26,1.1,福島県沖
2022,3,1,00:42,45.5,32°29.9'N,130°44.6'E,7,0.2,熊本県熊本地方
2022,3,1,00:46,31.1,35°22.9'N,133°37.1'E,8,0.2,鳥取県中部

2022,3,1,00:46,51.8,40°8.6'N,141°38.5'E,10,1.2,岩手県沿岸北部
2022,3,1,00:47,44.3,35°12.0'N,133°5.3'E,8,0.1,島根県東部
2022,3,1,00:47,49.5,32°17.8'N,131°4.4'E,13,-0.1,熊本県球磨地方
2022,3,1,00:50,31.5,35°0.7'N,137°52.5'E,11,0.0,静岡県西部
2022,3,1,00:52,37.9,35°52.2'N,140°27.3'E,31,0.2,千葉県北東部
2022,3,1,00:53,3.5,32°23.6'N,131°29.5'E,12,-0.1,宮崎県北部平野部
2022,3,1,00:54,49.8,29°35.7'N,129°37.1'E,9,1.8,トカラ列島近海
2022,3,1,00:56,26.4,42°16.5'N,139°12.0'E,12,0.9,北海道南西沖
2022,3,1,00:57,11.1,28°48.4'N,130°1.4'E,25,0.9,奄美大島近海
2022,3,1,00:57,24.3,37°10.8'N,141°12.7'E,17,1.5,福島県沖

2022,3,1,01:02,27.7,37°30.9'N,137°16.2'E,11,0.8,石川県能登地方
2022,3,1,01:02,49.6,37°13.7'N,142°14.7'E,20,1.4,福島県沖
2022,3,1,01:05,28.9,37°22.9'N,142°8.5'E,25,0.7,福島県沖
2022,3,1,01:07,7.3,43°49.5'N,148°31.9'E,30,3.9,択捉島南東沖
2022,3,1,01:07,22.3,37°18.8'N,142°11.2'E,23,0.8,福島県沖
2022,3,1,01:07,39.2,35°11.8'N,139°12.9'E,18,0.4,相模湾
2022,3,1,01:07,53.1,37°42.4'N,142°25.1'E,15,1.8,福島県沖
2022,3,1,01:11,41.8,37°2.4'N,141°9.7'E,17,1.3,福島県沖
2022,3,1,01:18,10.3,26°44.8'N,126°21.4'E,15,2.6,沖縄本島北西沖
2022,3,1,01:18,11.2,40°54.4'N,145°16.1'E,16,1.2,三陸沖

2022,3,1,01:18,25.5,34°43.0'N,134°33.7'E,13,0.2,播磨灘
2022,3,1,01:22,53.2,37°47.6'N,141°46.3'E,54,1.7,福島県沖
2022,3,1,01:23,17.0,39°47.9'N,139°43.2'E,15,1.4,秋田県沖
2022,3,1,01:25,16.8,34°1.4'N,135°16.5'E,7,0.0,和歌山県北部
2022,3,1,01:27,59.6,36°23.3'N,141°0.8'E,40,1.6,茨城県沖
2022,3,1,01:28,48.2,35°0.6'N,137°52.4'E,11,0.1,静岡県西部
2022,3,1,01:31,0.5,32°58.4'N,130°29.6'E,11,-0.2,熊本県熊本地方
2022,3,1,01:31,31.5,36°27.2'N,138°1.4'E,10,0.3,長野県中部
2022,3,1,01:31,53.4,31°58.6'N,130°31.3'E,6,-0.2,鹿児島県薩摩地方
2022,3,1,01:32,43.6,32°37.7'N,131°41.0'E,16,0.6,宮崎県北部平野部

2022,3,1,01:35,41.7,32°55.6'N,130°24.9'E,13,-0.5,有明海
2022,3,1,01:39,28.1,37°1.7'N,140°31.9'E,9,0.3,福島県中通り
2022,3,1,01:40,6.2,31°34.0'N,130°20.2'E,5,-0.1,薩摩半島西方沖
2022,3,1,01:41,58.3,37°42.8'N,144°33.2'E,25,2.1,福島県沖
2022,3,1,01:42,57.4,35°0.7'N,137°52.3'E,12,0.5,静岡県西部
2022,3,1,01:50,4.6,32°33.0'N,132°1.4'E,33,0.6,日向灘
2022,3,1,01:52,42.9,34°31.7'N,136°37.0'E,9,0.1,三重県中部
2022,3,1,01:53,0.6,39°11.8'N,142°22.9'E,32,1.3,岩手県沖
2022,3,1,01:56,9.9,37°23.0'N,141°52.1'E,38,1.1,福島県沖
2022,3,1,01:57,30.5,32°42.3'N,132°3.1'E,39,0.5,日向灘

2022,3,1,01:58,12.6,37°30.6'N,137°17.7'E,13,1.2,石川県能登地方
2022,3,1,01:58,16.8,35°0.7'N,137°52.5'E,11,0.0,静岡県西部
2022,3,1,01:58,34.1,34°10.7'N,136°17.2'E,34,1.3,三重県南部
2022,3,1,01:58,34.3,36°0.6'N,137°34.5'E,6,-0.5,岐阜県飛騨地方
2022,3,1,01:59,22.4,32°42.3'N,132°1.5'E,37,1.3,日向灘
2022,3,1,02:01,19.9,42°21.8'N,143°6.8'E,50,0.8,十勝地方南部
2022,3,1,02:02,13.5,31°45.9'N,131°4.3'E,7,-0.1,宮崎県南部山沿い
2022,3,1,02:02,59.4,36°33.2'N,139°22.9'E,6,0.6,群馬県南部
2022,3,1,02:03,57.2,35°23.4'N,133°45.1'E,6,-0.4,鳥取県中部
2022,3,1,02:06,8.4,36°48.4'N,140°30.7'E,8,-0.1,茨城県北部

2022,3,1,02:06,40.6,36°30.3'N,141°12.0'E,33,1.1,茨城県沖
2022,3,1,02:07,22.7,37°32.1'N,137°17.4'E,12,0.4,能登半島沖
2022,3,1,02:08,51.2,36°14.9'N,140°51.6'E,44,0.9,茨城県沖
2022,3,1,02:10,21.7,38°53.1'N,144°20.6'E,31,3.2,三陸沖
2022,3,1,02:11,34.3,43°46.7'N,148°31.6'E,30,3.5,択捉島南東沖
2022,3,1,02:12,23.2,40°23.3'N,141°55.3'E,44,0.7,岩手県沖
2022,3,1,02:13,1.7,30°35.1'N,130°13.2'E,111,1.6,種子島近海
2022,3,1,02:14,38.1,37°32.8'N,137°14.7'E,13,0.4,能登半島沖
2022,3,1,02:20,42.7,36°38.5'N,140°38.0'E,8,0.6,茨城県北部
2022,3,1,02:22,40.4,31°10.9'N,130°18.8'E,166,1.6,薩摩半島西方沖

2022,3,1,02:27,8.6,32°41.6'N,132°2.2'E,41,0.5,日向灘
2022,3,1,02:32,4.9,35°0.7'N,137°52.5'E,10,-0.5,静岡県西部
2022,3,1,02:32,23.0,38°53.3'N,144°22.3'E,38,1.0,三陸沖
2022,3,1,02:34,8.9,38°27.7'N,144°45.8'E,24,1.7,三陸沖
2022,3,1,02:34,14.5,44°15.1'N,142°13.8'E,255,2.5,上川地方北部
2022,3,1,02:38,59.7,38°45.6'N,142°11.3'E,45,0.7,宮城県沖
2022,3,1,02:39,6.9,26°47.6'N,126°24.9'E,31,3.1,沖縄本島北西沖
2022,3,1,02:41,49.1,32°20.4'N,130°28.1'E,9,0.0,熊本県天草・芦北地方
2022,3,1,02:47,4.5,37°30.5'N,137°17.4'E,9,0.0,石川県能登地方
2022,3,1,02:47,21.8,37°11.3'N,141°23.9'E,45,2.7,福島県沖

2022,3,1,02:50,13.2,32°41.9'N,132°4.0'E,38,0.3,日向灘
2022,3,1,02:51,1.3,37°17.5'N,144°12.3'E,24,1.1,福島県沖
2022,3,1,02:54,14.5,35°39.7'N,140°2.1'E,68,1.3,千葉県北西部
2022,3,1,02:57,13.1,29°10.7'N,129°33.0'E,23,1.7,トカラ列島近海
2022,3,1,02:57,14.3,31°53.0'N,129°54.9'E,9,0.7,薩摩半島西方沖
2022,3,1,02:57,25.2,36°1.4'N,137°33.2'E,9,0.0,岐阜県飛騨地方
2022,3,1,03:00,3.0,26°39.5'N,126°17.2'E,28,1.9,沖縄本島北西沖
2022,3,1,03:00,28.6,26°48.0'N,126°18.5'E,26,1.9,沖縄本島北西沖
2022,3,1,03:04,44.5,38°36.3'N,139°26.1'E,11,1.1,新潟県下越沖
2022,3,1,03:04,44.6,35°35.8'N,138°11.3'E,12,0.3,長野県南部

2022,3,1,03:06,43.3,42°48.2'N,144°39.1'E,53,1.1,釧路沖
2022,3,1,03:09,6.0,37°38.7'N,141°31.5'E,76,1.2,福島県沖
2022,3,1,03:09,11.8,39°1.0'N,144°37.6'E,13,1.3,三陸沖
2022,3,1,03:09,20.2,36°0.0'N,139°57.1'E,42,0.4,茨城県南部
2022,3,1,03:11,32.4,33°53.5'N,135°14.4'E,6,1.2,和歌山県北部
2022,3,1,03:13,59.4,26°46.4'N,126°26.6'E,29,2.0,沖縄本島北西沖
2022,3,1,03:17,58.4,37°14.0'N,142°14.8'E,20,1.6,福島県沖
2022,3,1,03:17,59.8,39°46.5'N,144°47.7'E,25,1.2,三陸沖
2022,3,1,03:18,52.5,37°13.0'N,142°14.8'E,23,1.6,福島県沖
2022,3,1,03:19,1.7,35°0.3'N,137°53.4'E,13,-0.1,静岡県西部

2022,3,1,03:22,37.8,38°42.4'N,142°34.5'E,34,1.6,宮城県沖
2022,3,1,03:23,28.6,40°40.6'N,139°14.0'E,13,1.6,青森県西方沖
2022,3,1,03:24,49.6,34°54.9'N,135°35.0'E,12,0.5,大阪府北部
2022,3,1,03:31,32.2,38°52.8'N,144°20.8'E,29,1.5,三陸沖
2022,3,1,03:31,41.9,31°52.4'N,129°55.3'E,8,0.2,薩摩半島西方沖
2022,3,1,03:32,10.8,32°6.1'N,131°50.3'E,20,0.2,日向灘
2022,3,1,03:38,16.1,30°41.8'N,132°11.3'E,57,1.6,九州地方南東沖
2022,3,1,03:42,28.0,35°59.4'N,140°17.6'E,41,0.7,茨城県南部
2022,3,1,03:42,51.7,37°32.1'N,137°18.6'E,12,0.3,能登半島沖
2022,3,1,03:45,39.2,37°59.0'N,142°22.1'E,31,1.0,宮城県沖

2022,3,1,03:48,27.9,38°20.1'N,141°52.4'E,61,1.5,宮城県沖
2022,3,1,03:50,13.2,37°12.6'N,142°15.4'E,23,1.1,福島県沖
2022,3,1,03:51,47.6,36°52.8'N,142°0.7'E,16,1.3,福島県沖
2022,3,1,03:55,15.3,42°55.0'N,146°33.7'E,21,2.0,根室半島南東沖
2022,3,1,03:55,32.2,31°58.6'N,130°31.6'E,7,0.3,鹿児島県薩摩地方
2022,3,1,03:56,51.7,34°25.3'N,135°4.3'E,12,0.6,大阪湾
2022,3,1,03:57,11.2,33°51.1'N,133°51.3'E,9,2.0,徳島県北部
2022,3,1,03:59,31.3,35°25.8'N,136°18.4'E,14,0.3,滋賀県北部
2022,3,1,04:00,24.1,39°2.7'N,142°19.4'E,24,0.8,岩手県沖
2022,3,1,04:01,52.6,34°54.8'N,138°25.2'E,9,0.6,駿河湾

2022,3,1,04:04,3.8,31°53.0'N,129°54.7'E,9,1.0,薩摩半島西方沖
2022,3,1,04:06,3.2,35°22.4'N,133°37.3'E,7,0.1,鳥取県中部
2022,3,1,04:11,44.9,34°2.0'N,134°33.5'E,39,0.4,徳島県北部
2022,3,1,04:15,59.5,37°37.9'N,144°50.4'E,37,1.8,福島県沖
2022,3,1,04:18,6.7,34°5.9'N,135°9.9'E,4,-0.2,和歌山県北部
2022,3,1,04:18,17.4,40°17.0'N,142°16.3'E,15,3.0,岩手県沖
2022,3,1,04:18,49.2,37°15.1'N,140°55.3'E,17,0.8,福島県浜通り
2022,3,1,04:20,27.3,32°16.9'N,131°54.4'E,28,0.6,日向灘
2022,3,1,04:20,52.2,40°17.2'N,142°16.2'E,13,0.9,岩手県沖
2022,3,1,04:21,2.0,36°48.3'N,140°33.8'E,10,1.0,茨城県北部

2022,3,1,04:21,54.1,35°18.8'N,133°9.5'E,14,-0.1,島根県東部
2022,3,1,04:22,49.4,40°16.8'N,142°16.6'E,12,1.1,岩手県沖
2022,3,1,04:23,44.8,40°17.1'N,142°16.3'E,13,1.0,岩手県沖
2022,3,1,04:25,21.9,42°45.1'N,142°55.5'E,100,0.8,十勝地方中部
2022,3,1,04:27,33.5,28°20.0'N,129°25.9'E,24,1.5,奄美大島近海
2022,3,1,04:30,59.1,32°31.4'N,131°29.3'E,17,0.8,宮崎県北部山沿い
2022,3,1,04:32,21.4,37°12.1'N,143°44.3'E,27,1.4,福島県沖
2022,3,1,04:34,22.5,35°14.5'N,135°58.3'E,15,0.7,滋賀県南部
2022,3,1,04:40,22.5,43°14.3'N,146°2.5'E,44,1.6,根室半島南東沖
2022,3,1,04:42,4.3,38°46.8'N,141°45.2'E,52,0.5,宮城県沖

2022,3,1,04:43,7.7,37°31.8'N,137°18.3'E,13,0.5,石川県能登地方
2022,3,1,04:43,14.8,36°12.3'N,139°10.5'E,19,-0.1,埼玉県北部
2022,3,1,04:43,35.0,38°37.5'N,141°56.9'E,41,0.5,宮城県沖
2022,3,1,04:45,29.3,37°11.8'N,139°24.8'E,8,0.4,福島県会津
2022,3,1,04:47,8.1,32°42.2'N,132°1.9'E,41,0.4,日向灘
2022,3,1,04:48,3.9,32°54.7'N,132°35.9'E,30,0.4,豊後水道
2022,3,1,04:56,52.0,37°14.2'N,142°14.5'E,19,1.5,福島県沖
2022,3,1,04:58,51.7,37°16.7'N,141°28.6'E,23,1.5,福島県沖
2022,3,1,04:58,52.4,34°25.0'N,136°16.5'E,38,0.5,三重県中部
2022,3,1,05:00,53.1,35°2.8'N,137°49.7'E,24,0.0,静岡県西部

2022,3,1,05:04,24.3,32°29.7'N,130°38.1'E,11,1.4,熊本県熊本地方
2022,3,1,05:09,11.1,36°2.3'N,140°6.1'E,62,1.9,茨城県南部
2022,3,1,05:11,7.4,35°27.5'N,136°20.1'E,13,0.1,滋賀県北部
2022,3,1,05:15,30.3,32°6.3'N,130°6.0'E,10,-0.1,鹿児島県薩摩地方
2022,3,1,05:19,32.6,31°46.4'N,130°47.4'E,5,-0.1,鹿児島県薩摩地方
2022,3,1,05:19,49.4,36°34.2'N,141°4.0'E,32,0.8,茨城県沖
2022,3,1,05:25,28.0,43°26.9'N,147°2.4'E,67,2.7,北海道東方沖
2022,3,1,05:28,58.8,36°29.4'N,137°58.5'E,11,2.2,長野県北部
2022,3,1,05:30,2.9,32°42.4'N,132°3.3'E,41,0.5,日向灘
2022,3,1,05:30,37.7,26°44.0'N,126°21.6'E,21,3.3,沖縄本島北西沖

2022,3,1,05:32,31.6,35°13.3'N,137°39.5'E,14,-0.2,長野県南部
2022,3,1,05:34,46.2,36°29.4'N,137°58.6'E,13,0.2,長野県北部
2022,3,1,05:35,22.8,32°42.0'N,132°1.2'E,42,0.6,日向灘
2022,3,1,05:35,34.6,37°24.5'N,141°54.9'E,38,1.2,福島県沖
2022,3,1,05:36,52.2,35°28.3'N,138°43.8'E,9,0.9,山梨県東部・富士五湖
2022,3,1,05:37,15.2,32°38.3'N,131°58.8'E,40,0.4,日向灘
2022,3,1,05:38,5.4,39°44.8'N,142°11.4'E,23,0.5,岩手県沖
2022,3,1,05:43,8.8,43°10.8'N,145°51.1'E,60,2.2,根室半島南東沖
2022,3,1,05:45,49.9,39°23.8'N,143°29.1'E,10,1.1,三陸沖
2022,3,1,05:52,5.4,37°24.3'N,141°43.1'E,42,1.1,福島県沖

2022,3,1,05:52,35.1,38°37.1'N,142°17.7'E,35,1.1,宮城県沖
2022,3,1,05:56,49.6,37°29.8'N,137°12.5'E,9,0.6,石川県能登地方
2022,3,1,05:59,50.2,29°17.2'N,130°36.1'E,16,2.4,奄美大島北東沖
2022,3,1,06:03,25.5,24°38.6'N,124°49.0'E,15,1.5,宮古島近海
2022,3,1,06:04,0.2,33°2.6'N,131°6.2'E,10,0.3,熊本県阿蘇地方
2022,3,1,06:04,32.3,34°34.9'N,140°12.0'E,42,2.1,千葉県南東沖
2022,3,1,06:06,18.1,32°8.3'N,131°50.8'E,16,0.8,日向灘
2022,3,1,06:09,7.6,37°1.1'N,143°59.6'E,46,2.6,福島県沖
2022,3,1,06:11,46.6,32°38.9'N,132°0.8'E,39,1.0,日向灘
